Date,Time,Open,High,Low,Close,Volume
2015.10.13,0:00,1163.24,1168.84,1151.83,1168.67,44430
2015.10.14,0:00,1168.36,1189.83,1163.3,1184.2,55465
2015.10.15,0:00,1183.89,1191.68,1174.28,1183.1,58568
2015.10.16,0:00,1182.35,1184.6,1174.29,1174.84,47040
2015.10.19,0:00,1176.69,1178.2,1168.59,1170.72,70230
2015.10.20,0:00,1170.79,1180.9,1167.41,1175.98,71427
2015.10.21,0:00,1175.45,1179.24,1163.8,1167.06,78164
2015.10.22,0:00,1166.87,1171.8,1162.67,1165.68,89244
2015.10.23,0:00,1165.55,1179.44,1158.99,1164.52,97851
2015.10.26,0:00,1163.85,1169.69,1162.24,1162.89,70732
2015.10.27,0:00,1162.8,1168.76,1160.77,1166.84,65778
2015.10.28,0:00,1166.62,1182.95,1152.37,1156.05,91137
2015.10.29,0:00,1156.44,1162.68,1144.77,1145.62,91543
2015.10.30,0:00,1146.98,1150.08,1139.33,1141.57,87761
2015.11.02,0:00,1141.71,1143.02,1132.73,1133.77,67952
2015.11.03,0:00,1133.3,1138.36,1114.49,1117.69,78556
2015.11.04,0:00,1117.82,1122.87,1106.44,1107.82,85526
2015.11.05,0:00,1107.28,1111.55,1103.08,1103.82,74713
2015.11.06,0:00,1103.97,1110.47,1085.5,1089.72,68637
2015.11.09,0:00,1089.76,1095.77,1088.43,1092.24,67455
2015.11.10,0:00,1091.77,1094.86,1085.38,1089.62,59804
2015.11.11,0:00,1089.67,1093.83,1084.23,1086.27,54887
2015.11.12,0:00,1086.09,1089.71,1074.18,1085.12,78561
2015.11.13,0:00,1083.93,1088.66,1079.72,1083.92,86240
2015.11.16,0:00,1089.47,1098.14,1081.39,1082.75,96896
2015.11.17,0:00,1083.3,1085.31,1065.55,1070.25,80919
2015.11.18,0:00,1071.29,1075.54,1064.52,1070.54,84273
2015.11.19,0:00,1070.11,1087.5,1069.65,1082.18,90709
2015.11.20,0:00,1080.68,1088.14,1075.93,1077.87,81940
2015.11.23,0:00,1076.51,1077.19,1066.87,1069.14,84111
2015.11.24,0:00,1068.88,1081.19,1068.88,1075.57,76993
2015.11.25,0:00,1075.33,1080.89,1067.94,1071.24,63064
2015.11.26,0:00,1071.01,1074.98,1069.7,1071.7,41949
2015.11.27,0:00,1071.92,1073.86,1052.76,1057.59,55705
2015.11.30,0:00,1057.78,1069.81,1053.25,1064.57,57491
2015.12.01,0:00,1065.08,1074.73,1063.32,1069.1,70666
2015.12.02,0:00,1068.25,1071.6,1050.68,1053.52,61750
2015.12.03,0:00,1053.92,1065.52,1046.44,1062.05,93581
2015.12.04,0:00,1062.84,1088.93,1058.24,1086.17,99327
2015.12.07,0:00,1085.81,1086.74,1066.41,1071.45,74386
2015.12.08,0:00,1070.74,1079.21,1067.77,1074.74,85644
2015.12.09,0:00,1074.82,1085.43,1069.5,1072.69,72726
2015.12.10,0:00,1071.98,1076.54,1069.48,1071.43,66188
2015.12.11,0:00,1071.69,1079.72,1062.53,1074.55,81405
2015.12.14,0:00,1073.3,1077.62,1058.7,1060.02,80019
2015.12.15,0:00,1059.8,1068.74,1059,1061.14,75030
2015.12.16,0:00,1060.93,1078.42,1060.81,1072.29,71479
2015.12.17,0:00,1072.83,1073.27,1047.73,1051.09,77601
2015.12.18,0:00,1052.29,1071.65,1050.97,1066.09,74266
2015.12.21,0:00,1065.76,1081.81,1063.89,1078.04,61186
2015.12.22,0:00,1078.12,1080.81,1071.92,1072.35,50856
2015.12.23,0:00,1072.44,1075.53,1068.34,1070.21,41235
2015.12.24,0:00,1069.98,1076.88,1069.97,1076.78,34225
2015.12.28,0:00,1075.53,1076.97,1066.49,1068.86,46972
2015.12.29,0:00,1068.66,1075.29,1067.57,1068.99,52842
2015.12.30,0:00,1068.94,1072.27,1059.46,1061.4,44526
2015.12.31,0:00,1061,1063.57,1058.23,1062.06,36166
2016.01.04,0:00,1062.41,1083.53,1061.82,1074.6,74808
2016.01.05,0:00,1073.81,1082.1,1072.7,1077.32,63667
2016.01.06,0:00,1077.24,1095.26,1075.04,1093.57,76612
2016.01.07,0:00,1093.97,1110.18,1091.47,1108.83,95689
2016.01.08,0:00,1108.88,1113.12,1092.27,1104.15,97620
2016.01.11,0:00,1103.92,1108.58,1093.64,1094.19,90381
2016.01.12,0:00,1094.84,1099.23,1083.48,1086.36,81124
2016.01.13,0:00,1086.83,1095.56,1079.84,1093.47,80863
2016.01.14,0:00,1093.3,1095.37,1071.47,1078.25,91623
2016.01.15,0:00,1079.47,1097.4,1076.34,1088.59,107560
2016.01.18,0:00,1088.93,1093.31,1087.56,1089.3,59889
2016.01.19,0:00,1088.76,1094.64,1082.52,1087.28,101363
2016.01.20,0:00,1087.03,1109.67,1086.97,1100.97,104551
2016.01.21,0:00,1100.97,1104.6,1092.51,1101.16,118051
2016.01.22,0:00,1101.23,1102.81,1094.09,1097.42,86271
2016.01.25,0:00,1097.52,1108.69,1097.23,1106.45,68505
2016.01.26,0:00,1107.83,1122.97,1107.05,1119.7,79483
2016.01.27,0:00,1119.3,1128.11,1114.93,1124.7,83936
2016.01.28,0:00,1125.53,1125.87,1111.47,1114.67,94063
2016.01.29,0:00,1114.02,1118.47,1108.43,1118.22,87538
2016.02.01,0:00,1117.27,1128.88,1115.44,1126.54,70609
2016.02.02,0:00,1127.97,1131.09,1122.34,1128.93,71562
2016.02.03,0:00,1128.57,1145.56,1124.46,1142.47,110755
2016.02.04,0:00,1141.77,1157.4,1139.63,1155.45,112362
2016.02.05,0:00,1154.83,1174.56,1145.26,1173.33,106586
2016.02.08,0:00,1173.38,1199.14,1164.34,1192.68,99889
2016.02.09,0:00,1188.4,1198.98,1185.8,1189.01,125660
2016.02.10,0:00,1188.84,1197.79,1181.53,1197.03,123069
2016.02.11,0:00,1197.03,1263.44,1195.93,1246.67,149158
2016.02.12,0:00,1246.41,1248.33,1232.5,1237.37,120109
2016.02.15,0:00,1235.37,1235.57,1202.2,1208.95,71638
2016.02.16,0:00,1208.06,1217.02,1190.92,1200.37,126750
2016.02.17,0:00,1201.02,1213.8,1195.76,1208.32,130593
2016.02.18,0:00,1208.61,1240.02,1200.75,1230.79,122770
2016.02.19,0:00,1230.23,1234.53,1220.01,1226.08,123016
2016.02.22,0:00,1225.41,1226.25,1201.94,1208.52,116675
2016.02.23,0:00,1208.13,1228.31,1207.22,1225.52,106053
2016.02.24,0:00,1225.06,1253.33,1221.87,1228.75,141683
2016.02.25,0:00,1227.92,1242.82,1221.2,1232.96,148116
2016.02.26,0:00,1231.63,1240.31,1211.5,1222.94,122031
2016.02.29,0:00,1222.38,1241.13,1215.71,1238.42,128531
2016.03.01,0:00,1237.88,1248.58,1227.16,1232.03,107817
2016.03.02,0:00,1231.28,1244.07,1224.75,1239.81,99730
2016.03.03,0:00,1239.87,1268.39,1237.41,1264.14,112457
2016.03.04,0:00,1263.5,1279.83,1250.47,1258.66,134438
2016.03.07,0:00,1259.62,1273.16,1256.72,1267.06,126378
2016.03.08,0:00,1266.74,1278.1,1260.24,1261.42,126193
2016.03.09,0:00,1261.16,1264.94,1242.98,1253.03,116923
2016.03.10,0:00,1252.48,1273.38,1237.08,1272.11,127453
2016.03.11,0:00,1270.95,1283.58,1248.25,1250.2,125625
2016.03.14,0:00,1250.13,1261.05,1229.36,1235.06,75320
2016.03.15,0:00,1235.43,1238.09,1225.7,1232.44,98511
2016.03.16,0:00,1232.18,1263.95,1226.7,1262.39,109349
2016.03.17,0:00,1260.81,1270.95,1254.43,1257.7,144636
2016.03.18,0:00,1256.53,1266.94,1247.87,1255.38,116777
2016.03.21,0:00,1253.95,1255.96,1240.63,1243.64,87852
2016.03.22,0:00,1243.89,1260.17,1242.4,1248.15,106058
2016.03.23,0:00,1247.67,1249.4,1215.34,1219.91,109096
2016.03.24,0:00,1220.34,1223.8,1212.18,1216.86,96694
2016.03.28,0:00,1215.37,1223.13,1208.19,1221.5,75992
2016.03.29,0:00,1221.19,1242.99,1215.33,1241.97,116426
2016.03.30,0:00,1240.56,1244.06,1223.24,1224.69,110273
2016.03.31,0:00,1225.1,1240.4,1223.81,1232.31,119609
2016.04.01,0:00,1232.02,1235.26,1209.04,1222.09,116316
2016.04.04,0:00,1220.79,1222.61,1214.61,1215.31,115704
2016.04.05,0:00,1215.3,1236.8,1214.74,1230.99,126466
2016.04.06,0:00,1231.05,1232.21,1216.52,1222.18,127161
2016.04.07,0:00,1222.53,1243.27,1222.42,1240.16,138847
2016.04.08,0:00,1239.85,1242.78,1229.63,1239.48,106914
2016.04.11,0:00,1239.59,1258.7,1239.59,1257.64,127725
2016.04.12,0:00,1257.48,1262.66,1251.19,1255.28,116718
2016.04.13,0:00,1255.12,1256.69,1239.78,1242.5,121949
2016.04.14,0:00,1241.63,1244.1,1223.84,1227.61,132187
2016.04.15,0:00,1226.68,1235.91,1225.27,1233.56,97101
2016.04.18,0:00,1234.2,1241.63,1229.92,1232.3,93400
2016.04.19,0:00,1231.98,1256.63,1227.66,1249.49,109307
2016.04.20,0:00,1249.05,1257.95,1242.41,1243.93,137487
2016.04.21,0:00,1242.27,1270.22,1242.27,1247.53,150061
2016.04.22,0:00,1246.78,1252.55,1227.41,1232.13,128485
2016.04.25,0:00,1233.03,1242.26,1230.02,1237.72,119514
2016.04.26,0:00,1237.95,1244.86,1231.36,1243.11,101187
2016.04.27,0:00,1244.1,1252.66,1239.32,1245.55,106596
2016.04.28,0:00,1245.22,1269.54,1237.7,1265.56,143985
2016.04.29,0:00,1265.84,1296.71,1264.95,1292.82,111460
2016.05.02,0:00,1290.48,1303.73,1287.6,1291.49,109431
2016.05.03,0:00,1291.25,1301.75,1282.28,1286.54,135873
2016.05.04,0:00,1285.19,1289.73,1271.79,1279.47,132794
2016.05.05,0:00,1279.53,1286.44,1268.86,1277.54,132321
2016.05.06,0:00,1277.46,1295.57,1274.44,1287.62,133352
2016.05.09,0:00,1284.65,1287.55,1261.33,1263.75,137134
2016.05.10,0:00,1263.8,1269.66,1256.87,1265.48,118518
2016.05.11,0:00,1265.7,1279.09,1264.78,1277.16,132984
2016.05.12,0:00,1277.56,1280.88,1261.64,1263.41,125706
2016.05.13,0:00,1263.43,1276.33,1262.93,1272.64,118941
2016.05.16,0:00,1271.59,1288.73,1270.94,1274.05,126093
2016.05.17,0:00,1273.31,1282.2,1269.12,1278.71,131830
2016.05.18,0:00,1278.77,1281.57,1255.08,1258.29,145550
2016.05.19,0:00,1258.05,1261.27,1243.78,1254.42,132115
2016.05.20,0:00,1254.7,1260.19,1248.82,1251.98,120153
2016.05.23,0:00,1250.8,1256.03,1243.15,1248.94,122476
2016.05.24,0:00,1248.94,1252.2,1226.28,1227.1,128817
2016.05.25,0:00,1227,1230.19,1217.81,1224.12,117250
2016.05.26,0:00,1223.41,1234.21,1218.36,1219.67,104623
2016.05.27,0:00,1219.63,1223.56,1206.77,1212.78,107295
2016.05.30,0:00,1212.48,1213.42,1199.73,1205.04,58273
2016.05.31,0:00,1205.68,1218.24,1205.45,1215.25,129822
2016.06.01,0:00,1215.3,1220.43,1206.02,1212.84,104616
2016.06.02,0:00,1213.67,1217.67,1209.86,1210.6,114219
2016.06.03,0:00,1210.69,1244.75,1206.95,1244.12,122384
2016.06.06,0:00,1242.58,1248.74,1240.03,1245.09,121396
2016.06.07,0:00,1244.9,1246.58,1234.84,1243.69,100009
2016.06.08,0:00,1244,1264.4,1243.06,1262.56,111718
2016.06.09,0:00,1261.76,1271.71,1256.84,1269.41,105991
2016.06.10,0:00,1268.81,1278.16,1264.58,1273.67,100150
2016.06.13,0:00,1275.4,1287.18,1272.42,1283.57,131446
2016.06.14,0:00,1283.24,1289.87,1276.39,1285.46,109398
2016.06.15,0:00,1284.62,1296.82,1278.48,1291.64,114650
2016.06.16,0:00,1292.05,1315.61,1277.22,1278.13,159254
2016.06.17,0:00,1279.15,1299.55,1276.44,1298.44,92740
2016.06.20,0:00,1289.61,1292.28,1278.01,1289.29,83789
2016.06.21,0:00,1289.72,1294.24,1264.53,1267.95,124991
2016.06.22,0:00,1268.2,1270.68,1261.22,1265.6,124316
2016.06.23,0:00,1262.74,1271.92,1254.45,1255.2,93680
2016.06.24,0:00,1251.61,1358.37,1248.77,1315.22,179944
2016.06.27,0:00,1318.78,1335.38,1317.72,1323.12,101175
2016.06.28,0:00,1324.41,1326.21,1305.45,1311.67,75188
2016.06.29,0:00,1310.36,1327.85,1310.17,1317.66,64938
2016.06.30,0:00,1317.26,1324.23,1312.75,1321.43,61730
2016.07.01,0:00,1321.68,1344.57,1320.5,1341.36,72188
2016.07.04,0:00,1342.06,1357.4,1336.05,1350.89,87968
2016.07.05,0:00,1348.11,1357.62,1338.12,1356.02,127639
2016.07.06,0:00,1355.3,1375.14,1355.16,1363.73,111339
2016.07.07,0:00,1363.25,1370.77,1350.79,1360.5,129934
2016.07.08,0:00,1358.95,1370.3,1335.24,1366.1,123678
2016.07.11,0:00,1367.58,1375.12,1350.72,1355.16,147010
2016.07.12,0:00,1355.2,1357.71,1330.41,1333.05,124703
2016.07.13,0:00,1333.03,1345.25,1327.57,1342.47,66996
2016.07.14,0:00,1343.63,1347.11,1320.2,1334.72,163075
2016.07.15,0:00,1335.74,1338.73,1322.55,1337.31,140144
2016.07.18,0:00,1332.25,1335.48,1323.51,1328.18,118059
2016.07.19,0:00,1328.2,1335.05,1325.63,1331.65,114939
2016.07.20,0:00,1331.47,1338.24,1312.61,1315.63,119874
2016.07.21,0:00,1315.95,1333.93,1310.84,1330.76,129387
2016.07.22,0:00,1331.12,1333.8,1319.72,1321.9,121599
2016.07.25,0:00,1322.82,1323.71,1312.31,1315.68,94874
2016.07.26,0:00,1315.29,1324.49,1313.81,1320.08,99305
2016.07.27,0:00,1319.57,1342.44,1315.74,1339.37,107236
2016.07.28,0:00,1339.1,1345.59,1332.47,1335.06,109210
2016.07.29,0:00,1335.32,1355.02,1328.34,1350.81,137535
2016.08.01,0:00,1349.8,1354.87,1346.25,1352.5,102385
2016.08.02,0:00,1353.2,1367.28,1347.15,1363.24,115595
2016.08.03,0:00,1363.08,1366.42,1354.19,1357.8,101970
2016.08.04,0:00,1358.18,1364.95,1349.11,1361.35,111595
2016.08.05,0:00,1360.62,1364.74,1334.7,1335.99,106310
2016.08.08,0:00,1335.12,1338.27,1329.89,1335,101043
2016.08.09,0:00,1334.98,1342.62,1330.54,1340,90413
2016.08.10,0:00,1340.05,1357.21,1339.5,1345.91,95330
2016.08.11,0:00,1346.78,1353.31,1335.74,1338.2,107244
2016.08.12,0:00,1338.63,1356.35,1333.28,1335.75,120153
2016.08.15,0:00,1338.14,1343.83,1335.77,1338.77,94877
2016.08.16,0:00,1339.6,1351.85,1339.38,1346.25,39523
2016.08.17,0:00,1345.33,1351.65,1336.02,1348.65,103341
2016.08.18,0:00,1348.33,1356.07,1346.05,1351.96,120881
2016.08.19,0:00,1352.15,1352.87,1337.77,1341.03,88519
2016.08.22,0:00,1340.63,1341.18,1331.75,1338.37,116609
2016.08.23,0:00,1338.99,1344.73,1335.34,1337.83,105373
2016.08.24,0:00,1337.88,1340.1,1323.59,1323.59,101473
2016.08.25,0:00,1323.87,1327.02,1318.02,1321.53,74022
2016.08.26,0:00,1321.63,1342.2,1318.36,1320.97,95882
2016.08.29,0:00,1320.64,1325.08,1314.94,1322.94,89885
2016.08.30,0:00,1322.94,1325.48,1309.27,1310.67,94766
2016.08.31,0:00,1311.74,1316.12,1304.24,1308.76,85943
2016.09.01,0:00,1308.2,1315.13,1302.5,1313.59,76659
2016.09.02,0:00,1314.19,1330.12,1305.43,1324.77,86105
2016.09.05,0:00,1324.25,1328.57,1321.78,1326.87,61011
2016.09.06,0:00,1326.1,1352.54,1324.86,1349.47,106989
2016.09.07,0:00,1347.93,1352.6,1342.66,1344.86,90960
2016.09.08,0:00,1344.66,1349.27,1335.37,1337.69,141536
2016.09.09,0:00,1337.51,1339.54,1327.52,1327.87,122933
2016.09.12,0:00,1328.03,1330.22,1320.31,1327.56,161944
2016.09.13,0:00,1328.11,1331.96,1315.6,1318.4,162074
2016.09.14,0:00,1318.8,1326.23,1313.15,1322.36,132933
2016.09.15,0:00,1321.82,1328.18,1309.24,1314,160939
2016.09.16,0:00,1314,1318.01,1306.2,1309.82,129785
2016.09.19,0:00,1309.79,1318.38,1309.43,1313.09,93564
2016.09.20,0:00,1312.12,1317.82,1311.94,1314.41,78908
2016.09.21,0:00,1314.55,1336.9,1307.8,1334.61,64370
2016.09.22,0:00,1334.68,1343.68,1331.08,1336.51,32456
2016.09.23,0:00,1336.58,1340.59,1333.82,1337.46,28321
2016.09.26,0:00,1336.83,1342.02,1332.72,1337.64,24532
2016.09.27,0:00,1337.76,1339.48,1324.95,1326.51,30137
2016.09.28,0:00,1325.97,1327.47,1317.99,1321.68,27985
2016.09.29,0:00,1321.75,1325.76,1315.94,1320.65,32924
2016.09.30,0:00,1320.3,1328.03,1313.19,1315.8,38946
2016.10.03,0:00,1318.26,1319.59,1309.35,1311.52,26346
2016.10.04,0:00,1312.01,1312.94,1266.9,1268.32,50604
2016.10.05,0:00,1267.92,1277.13,1262.1,1266.48,39934
2016.10.06,0:00,1267.11,1269.33,1249.82,1254.3,33187
2016.10.07,0:00,1254.83,1265.41,1241.35,1256.73,65553
2016.10.10,0:00,1256.63,1264.88,1256.32,1259.37,28254
2016.10.11,0:00,1259.24,1262.16,1252.49,1252.49,33024
2016.10.12,0:00,1251.42,1257.78,1249.73,1255.01,32741
2016.10.13,0:00,1255.63,1262.28,1253.09,1257.79,34697
2016.10.14,0:00,1257.88,1259.59,1246.05,1250.47,39866
2016.10.17,0:00,1251.31,1257.19,1249.74,1255.01,25631
2016.10.18,0:00,1254.59,1264.74,1254.59,1262.37,27896
2016.10.19,0:00,1262.27,1273.34,1260.3,1269.04,27301
2016.10.20,0:00,1269.48,1274.57,1264.79,1265.54,29220
2016.10.21,0:00,1265.82,1267.99,1261.14,1265.97,21750
2016.10.24,0:00,1265.26,1271.85,1260.05,1264.07,24557
2016.10.25,0:00,1264.86,1276.62,1262.07,1273.49,27861
2016.10.26,0:00,1273.08,1276.47,1264.68,1266.44,26426
2016.10.27,0:00,1266.78,1272.75,1265.04,1268.21,26048
2016.10.28,0:00,1268.13,1284.2,1261.31,1275.83,43640
2016.10.31,0:00,1277.21,1279.48,1271.19,1276.99,28377
2016.11.01,0:00,1277.13,1291.88,1275.45,1287.8,39499
2016.11.02,0:00,1287.91,1307.99,1287.34,1295.96,45495
2016.11.03,0:00,1296.57,1306.56,1285.62,1302.17,43080
2016.11.04,0:00,1302.46,1307.18,1294.72,1304.27,42138
2016.11.07,0:00,1292.91,1295.89,1278.16,1281.39,43128
2016.11.08,0:00,1281.73,1290.66,1272.86,1275.63,34834
2016.11.09,0:00,1275.21,1337.3,1268.06,1277.48,241427
2016.11.10,0:00,1277.67,1292.3,1252.39,1258.78,212206
2016.11.11,0:00,1259.08,1265.43,1218.95,1226.99,170046
2016.11.14,0:00,1227.38,1231.28,1211.59,1220.16,120906
2016.11.15,0:00,1221.57,1231.65,1219.02,1227.82,182581
2016.11.16,0:00,1227.01,1233.09,1221.53,1224.45,215785
2016.11.17,0:00,1224.88,1231.43,1211.06,1216.06,248874
2016.11.18,0:00,1215.93,1217.72,1202.2,1207.74,382876
2016.11.21,0:00,1207.63,1217.55,1205.59,1213.53,294332
2016.11.22,0:00,1213.42,1221.01,1206.17,1212.07,251486
2016.11.23,0:00,1212.55,1214.98,1181.76,1187.18,232826
2016.11.24,0:00,1187.17,1190.87,1181.41,1183.97,170654
2016.11.25,0:00,1183.14,1193.19,1170.91,1183.61,268006
2016.11.28,0:00,1184.6,1197.6,1182.64,1193.04,281272
2016.11.29,0:00,1193.74,1195.13,1181.12,1187.93,302819
2016.11.30,0:00,1188.42,1194.9,1170.4,1173.08,396890
2016.12.01,0:00,1173.38,1176.73,1160.7,1170.78,210239
2016.12.02,0:00,1172.21,1178.07,1166.77,1177.1,108452
2016.12.05,0:00,1181.23,1188,1157.13,1170.06,167115
2016.12.06,0:00,1170.48,1175.26,1166.7,1169.55,119099
2016.12.07,0:00,1169.32,1180.25,1165.58,1173.64,93812
2016.12.08,0:00,1174.43,1178.67,1169.17,1170.3,109950
2016.12.09,0:00,1170.41,1172.02,1156.18,1159.13,100959
2016.12.12,0:00,1158.95,1165.81,1151.28,1162.04,111262
2016.12.13,0:00,1162.56,1164.96,1154.56,1157.93,114747
2016.12.14,0:00,1157.34,1165.26,1139.19,1142.84,126228
2016.12.15,0:00,1141.24,1144.4,1122.82,1127.85,144414
2016.12.16,0:00,1128.71,1141.28,1126.6,1134.26,115089
2016.12.19,0:00,1138.54,1142.35,1136.78,1138.34,91669
2016.12.20,0:00,1137.19,1139.68,1125.72,1132.03,119370
2016.12.21,0:00,1132.33,1137.13,1129.34,1131.15,84602
2016.12.22,0:00,1131.34,1134.1,1127.76,1128.14,70038
2016.12.23,0:00,1128.08,1135.77,1128.08,1132.91,36141
2016.12.27,0:00,1133.83,1150.65,1131.61,1138.47,59634
2016.12.28,0:00,1136.81,1144.41,1136.52,1141.35,64924
2016.12.29,0:00,1141.78,1159.46,1141.58,1157.57,68656
2016.12.30,0:00,1158.09,1163.21,1149.68,1151.42,71555
2017.01.03,0:00,1149.83,1164.4,1146.04,1158.58,125038
2017.01.04,0:00,1158.07,1167.92,1156.14,1162.54,121301
2017.01.05,0:00,1163.23,1185,1162.93,1179.95,152380
2017.01.06,0:00,1179.98,1181.8,1170.91,1172.22,129378
2017.01.09,0:00,1172.06,1186.15,1171.92,1180.5,124995
2017.01.10,0:00,1180.75,1190.6,1180.19,1186.78,114983
2017.01.11,0:00,1187.87,1198.25,1177.16,1191.04,139038
2017.01.12,0:00,1190.53,1206.93,1190.53,1195.33,134375
2017.01.13,0:00,1193.39,1201.44,1187.93,1197.25,122162
2017.01.16,0:00,1199.13,1208.51,1198.12,1202.87,73307
2017.01.17,0:00,1202.81,1218.83,1202.53,1216.98,140996
2017.01.18,0:00,1217.59,1217.69,1202.32,1203.09,76099
2017.01.19,0:00,1202.82,1206.46,1195.85,1204.63,91976
2017.01.20,0:00,1204.81,1214.92,1198.54,1208.81,87869
2017.01.23,0:00,1208.92,1219.47,1208.87,1216.64,84284
2017.01.24,0:00,1217.98,1220.06,1206.57,1207.54,90741
2017.01.25,0:00,1208.56,1209.76,1193.28,1199.63,111341
2017.01.26,0:00,1201.05,1202.56,1184.38,1187.4,106329
2017.01.27,0:00,1188.88,1191.68,1180.54,1190.99,103662
2017.01.30,0:00,1192.06,1199.39,1188.26,1195.42,114435
2017.01.31,0:00,1195.51,1215.34,1193.73,1210.42,132754
2017.02.01,0:00,1210.07,1213.2,1198.15,1209.04,138041
2017.02.02,0:00,1209.17,1225.29,1208.4,1215.76,125888
2017.02.03,0:00,1215.51,1221.36,1206.47,1219.63,114999
2017.02.06,0:00,1219.77,1235.67,1219.19,1234.17,123406
2017.02.07,0:00,1234.89,1235.77,1227.68,1232.55,112965
2017.02.08,0:00,1233.61,1244.7,1230.04,1240.72,134988
2017.02.09,0:00,1240.69,1244.5,1225.7,1226.82,116389
2017.02.10,0:00,1228.05,1237.1,1221.62,1232.9,129322
2017.02.13,0:00,1232.29,1232.81,1219.31,1225.13,107777
2017.02.14,0:00,1225.17,1234.48,1221.92,1228.18,123887
2017.02.15,0:00,1227.38,1233.4,1216.68,1233.4,103313
2017.02.16,0:00,1233.1,1242.35,1232.07,1239.02,123945
2017.02.17,0:00,1238.74,1243.76,1234.1,1234.1,106538
2017.02.20,0:00,1235.08,1238.93,1232.77,1237.66,53173
2017.02.21,0:00,1237.61,1238.82,1226.1,1235.65,96144
2017.02.22,0:00,1235.85,1240.62,1231.19,1237.35,107635
2017.02.23,0:00,1237.43,1251.08,1235.76,1249.36,95082
2017.02.24,0:00,1249.18,1260.09,1247.72,1256.6,96107
2017.02.27,0:00,1257.84,1263.86,1250.96,1252.81,98311
2017.02.28,0:00,1252.12,1258.4,1247.71,1248.18,89558
2017.03.01,0:00,1247.72,1250.62,1236.92,1247.44,134012
2017.03.02,0:00,1246.05,1247.01,1231.09,1234.26,89976
2017.03.03,0:00,1234.18,1236.27,1222.88,1234.45,114972
2017.03.06,0:00,1233.4,1236.82,1224.86,1225.35,122562
2017.03.07,0:00,1225.41,1227.18,1214.16,1215.81,122640
2017.03.08,0:00,1215.33,1218.54,1206.63,1208.2,132743
2017.03.09,0:00,1207.78,1208.99,1199.19,1200.96,137106
2017.03.10,0:00,1200.43,1206.32,1195.03,1204.72,129048
2017.03.13,0:00,1205.32,1211.18,1202.46,1204.68,98386
2017.03.14,0:00,1202.94,1207.68,1197.3,1198.7,108449
2017.03.15,0:00,1198.18,1220.7,1197.6,1220.38,108773
2017.03.16,0:00,1219.05,1233.73,1218.04,1226.33,111193
2017.03.17,0:00,1226.19,1231.66,1224.49,1228.7,68913
2017.03.20,0:00,1229.08,1235.58,1228.98,1233.57,56102
2017.03.21,0:00,1233.99,1247.59,1226.88,1244.1,80227
2017.03.22,0:00,1244,1251.3,1243.93,1248.17,86828
2017.03.23,0:00,1248.52,1253.24,1242.75,1244.64,79948
2017.03.24,0:00,1244.9,1251.83,1240.98,1244.42,67142
2017.03.27,0:00,1245.63,1261.04,1245.63,1253.72,73944
2017.03.28,0:00,1253.51,1258.37,1247.64,1251.35,71076
2017.03.29,0:00,1250.89,1254.62,1247.27,1252.77,66692
2017.03.30,0:00,1253.39,1253.79,1242.09,1242.09,69583
2017.03.31,0:00,1241.27,1250.63,1239.71,1248.45,68653
2017.04.03,0:00,1249.78,1253.67,1244.44,1252.82,60691
2017.04.04,0:00,1253.37,1261.24,1253.33,1255.6,55300
2017.04.05,0:00,1255.39,1257.32,1243.68,1255.43,73230
2017.04.06,0:00,1255.63,1258.9,1249.77,1251.33,63845
2017.04.07,0:00,1251.57,1270.92,1250.55,1253.85,109792
2017.04.10,0:00,1253.87,1257.09,1247.12,1253.94,65271
2017.04.11,0:00,1254.78,1275.06,1253.09,1273.83,76448
2017.04.12,0:00,1274.09,1286.71,1271.91,1286.16,82269
2017.04.13,0:00,1286.01,1288.57,1281.85,1286.78,71751
2017.04.17,0:00,1290.35,1295.5,1281.38,1283.91,61568
2017.04.18,0:00,1284.51,1292.32,1278.96,1289.23,75710
2017.04.19,0:00,1289.54,1290.68,1274.04,1279.49,69161
2017.04.20,0:00,1279.77,1283.41,1276.58,1281.29,68033
2017.04.21,0:00,1281.85,1288.27,1278.5,1283.9,76445
2017.04.24,0:00,1275.65,1277.39,1265.45,1275.47,83429
2017.04.25,0:00,1276.21,1278.12,1261.64,1263.33,67977
2017.04.26,0:00,1264.03,1270.57,1260.06,1268.52,77952
2017.04.27,0:00,1268.52,1269.56,1261.22,1263.95,69572
2017.04.28,0:00,1263.94,1268.56,1263.05,1267.6,53358
2017.05.01,0:00,1267.79,1271.18,1254.19,1255.7,46641
2017.05.02,0:00,1256.35,1257.75,1251.97,1256.26,52569
2017.05.03,0:00,1256.48,1256.92,1235.9,1237.83,58718
2017.05.04,0:00,1238.21,1241.25,1225.73,1227.52,67826
2017.05.05,0:00,1227.89,1235.56,1226.07,1227.39,71736
2017.05.08,0:00,1221.46,1236.53,1220.96,1225.79,64214
2017.05.09,0:00,1225.8,1228.59,1214.29,1220.66,62555
2017.05.10,0:00,1221.89,1225.6,1217.57,1218.83,59652
2017.05.11,0:00,1218.46,1227.7,1216.98,1224.4,58765
2017.05.12,0:00,1225.12,1231.7,1224.41,1228.12,54879
2017.05.15,0:00,1228.1,1237.32,1226.96,1230.04,56084
2017.05.16,0:00,1230.56,1239.07,1230.29,1236.42,70865
2017.05.17,0:00,1236.92,1261.25,1236.48,1260.84,129803
