Date,Time,Open,High,Low,Close,Volume,
2017.02.16,0:00,1.05984,1.06794,1.0591,1.06733,94000,
2017.02.17,0:00,1.06705,1.06768,1.06055,1.06111,84247,
2017.02.20,0:00,1.06082,1.06328,1.06032,1.06136,65336,
2017.02.21,0:00,1.06107,1.06153,1.05257,1.05366,80334,
2017.02.22,0:00,1.05336,1.0574,1.04937,1.05579,93344,
2017.02.23,0:00,1.05577,1.05953,1.05376,1.05814,82627,
2017.02.24,0:00,1.05796,1.06178,1.05569,1.05587,80318,
2017.02.27,0:00,1.05598,1.06307,1.05516,1.05851,80420,
2017.02.28,0:00,1.0586,1.06302,1.05686,1.05756,85388,
2017.03.01,0:00,1.05735,1.05893,1.05141,1.05473,94063,
2017.03.02,0:00,1.05347,1.05457,1.04949,1.05066,72416,
2017.03.03,0:00,1.05062,1.0624,1.05019,1.06173,105813,
2017.03.06,0:00,1.061,1.06402,1.05747,1.05821,96588,
2017.03.07,0:00,1.05822,1.06028,1.05582,1.05652,86540,
2017.03.08,0:00,1.05651,1.05742,1.05349,1.05402,99474,
2017.03.09,0:00,1.05403,1.06153,1.05251,1.05758,130896,
2017.03.10,0:00,1.05759,1.06991,1.05724,1.06724,122790,
2017.03.13,0:00,1.06782,1.07144,1.06522,1.06526,108385,
2017.03.14,0:00,1.06524,1.06627,1.05999,1.06037,95297,
2017.03.15,0:00,1.0604,1.074,1.06035,1.07341,114889,
2017.03.16,0:00,1.07341,1.07703,1.07058,1.07659,121313,
2017.03.17,0:00,1.07657,1.07823,1.07276,1.07349,81904,
2017.03.20,0:00,1.07325,1.07773,1.07252,1.07381,62807,
2017.03.21,0:00,1.07393,1.08193,1.07192,1.08095,89165,
2017.03.22,0:00,1.08095,1.08247,1.07759,1.07963,89771,
2017.03.23,0:00,1.07958,1.08049,1.0768,1.07821,81047,
2017.03.24,0:00,1.07821,1.08181,1.07604,1.07987,74074,
2017.03.27,0:00,1.08364,1.09061,1.08273,1.08642,75394,
2017.03.28,0:00,1.08615,1.08727,1.07989,1.08128,65909,
2017.03.29,0:00,1.0813,1.08266,1.074,1.07662,75961,
2017.03.30,0:00,1.07648,1.07698,1.0672,1.0674,74119,
2017.03.31,0:00,1.06741,1.0702,1.06516,1.06547,76394,
2017.04.03,0:00,1.06591,1.06811,1.06425,1.0669,64747,
2017.04.04,0:00,1.06691,1.06773,1.06358,1.06728,61808,
2017.04.05,0:00,1.06728,1.06891,1.0635,1.06626,70746,
2017.04.06,0:00,1.06615,1.06841,1.0629,1.06441,70549,
2017.04.07,0:00,1.0644,1.06663,1.05807,1.05868,85602,
2017.04.10,0:00,1.05853,1.06067,1.05699,1.05955,56897,
2017.04.11,0:00,1.05958,1.06301,1.05786,1.06033,63563,
2017.04.12,0:00,1.06031,1.06752,1.0589,1.06616,68627,
2017.04.13,0:00,1.06645,1.06776,1.06091,1.06099,65928,
2017.04.14,0:00,1.06098,1.063,1.06061,1.0608,37242,
2017.04.17,0:00,1.06146,1.06705,1.06028,1.0642,46787,
2017.04.18,0:00,1.06426,1.0736,1.06373,1.07302,75653,
2017.04.19,0:00,1.07294,1.07369,1.07,1.07113,60322,
2017.04.20,0:00,1.07107,1.07776,1.07083,1.07166,63808,
2017.04.21,0:00,1.07154,1.0738,1.06823,1.0726,61339,
2017.04.24,0:00,1.09187,1.0919,1.08209,1.08669,87723,
2017.04.25,0:00,1.08675,1.095,1.08515,1.09254,67755,
2017.04.26,0:00,1.09254,1.09508,1.08558,1.09032,80067,
2017.04.27,0:00,1.09037,1.09328,1.08516,1.08723,73827,
2017.04.28,0:00,1.08723,1.09474,1.0857,1.08926,70896,
2017.05.01,0:00,1.09067,1.09239,1.08842,1.08983,40208,
2017.05.02,0:00,1.08992,1.09332,1.08882,1.0929,58134,
2017.05.03,0:00,1.093,1.09369,1.08829,1.08859,65468,
2017.05.04,0:00,1.08834,1.09873,1.08749,1.09837,77568,
2017.05.05,0:00,1.09825,1.09994,1.09491,1.09966,75356,
2017.05.08,0:00,1.10208,1.10219,1.09163,1.09236,75479,
2017.05.09,0:00,1.09239,1.09336,1.08635,1.08725,71324,
2017.05.10,0:00,1.08726,1.08982,1.08533,1.08657,68873,
2017.05.11,0:00,1.08667,1.08931,1.08392,1.08608,62821,
2017.05.12,0:00,1.0861,1.09344,1.08557,1.0928,81179,
2017.05.15,0:00,1.09292,1.09895,1.09227,1.09746,56802,
2017.05.16,0:00,1.0975,1.10972,1.09733,1.10822,73412,
2017.05.17,0:00,1.10826,1.11622,1.10807,1.11589,90908,
2017.05.18,0:00,1.11584,1.11719,1.10757,1.11012,105881,
2017.05.19,0:00,1.1103,1.12118,1.10968,1.12074,72021,
2017.05.22,0:00,1.11958,1.12635,1.11615,1.12366,69837,
2017.05.23,0:00,1.12369,1.12682,1.11752,1.11827,88195,
2017.05.24,0:00,1.1181,1.122,1.11686,1.12187,82707,
2017.05.25,0:00,1.12167,1.12506,1.11937,1.12099,68029,
2017.05.26,0:00,1.12091,1.12347,1.11606,1.11808,70185,
2017.05.29,0:00,1.11709,1.11899,1.11619,1.11646,39939,
2017.05.30,0:00,1.11644,1.12054,1.11095,1.11861,70831,
2017.05.31,0:00,1.11861,1.12523,1.11646,1.12423,73222,
2017.06.01,0:00,1.12437,1.12568,1.12023,1.12108,61216,
2017.06.02,0:00,1.12131,1.12852,1.12051,1.12818,60927,
2017.06.05,0:00,1.12711,1.12839,1.12343,1.12542,49877,
2017.06.06,0:00,1.12536,1.12839,1.12405,1.12772,59018,
2017.06.07,0:00,1.12759,1.12827,1.12041,1.12564,67480,
2017.06.08,0:00,1.12562,1.12691,1.11946,1.12142,73410,
2017.06.09,0:00,1.12123,1.12371,1.11664,1.11961,81032,
2017.06.12,0:00,1.12069,1.12321,1.1192,1.12023,54585,
2017.06.13,0:00,1.12023,1.1225,1.11853,1.12107,50904,
2017.06.14,0:00,1.12104,1.1296,1.11932,1.12167,88677,
2017.06.15,0:00,1.12174,1.12286,1.11323,1.11449,81938,
2017.06.16,0:00,1.11463,1.12016,1.11385,1.11917,66758,
2017.06.19,0:00,1.12054,1.12128,1.11431,1.11486,60898,
2017.06.20,0:00,1.11485,1.11651,1.1119,1.11342,71441,
2017.06.21,0:00,1.11328,1.11691,1.11273,1.11675,64256,
2017.06.22,0:00,1.1167,1.1178,1.11394,1.11523,61903,
2017.06.23,0:00,1.11523,1.1209,1.11452,1.11901,54426,
2017.06.26,0:00,1.1194,1.12198,1.11718,1.11816,62694,
2017.06.27,0:00,1.1182,1.13494,1.1179,1.13377,83643,
2017.06.28,0:00,1.13383,1.13906,1.12915,1.13758,100617,
2017.06.29,0:00,1.13763,1.14455,1.13745,1.14387,89650,
2017.06.30,0:00,1.14405,1.14454,1.13922,1.14238,84042,
2017.07.03,0:00,1.14175,1.14267,1.13551,1.13638,63576,
2017.07.04,0:00,1.13637,1.1377,1.13361,1.13462,60707,
2017.07.05,0:00,1.13464,1.13686,1.13125,1.135,75668,
2017.07.06,0:00,1.13521,1.14249,1.13299,1.14227,74335,
2017.07.07,0:00,1.14228,1.14399,1.13796,1.14007,76646,
2017.07.10,0:00,1.13957,1.14181,1.13817,1.1396,55873,
2017.07.11,0:00,1.13889,1.14797,1.13828,1.14665,67147,
2017.07.12,0:00,1.14658,1.14896,1.13917,1.14114,88902,
2017.07.13,0:00,1.14108,1.14559,1.13706,1.13979,82163,
2017.07.14,0:00,1.13979,1.14721,1.13915,1.14678,75376,
2017.07.17,0:00,1.14732,1.14872,1.14348,1.14779,68922,
2017.07.18,0:00,1.14779,1.15832,1.14715,1.15525,99760,
2017.07.19,0:00,1.15534,1.15571,1.151,1.15145,70768,
2017.07.20,0:00,1.15146,1.16584,1.14793,1.16297,104542,
2017.07.21,0:00,1.16305,1.1683,1.16192,1.16626,81581,
2017.07.24,0:00,1.166,1.16843,1.16256,1.16404,73074,
2017.07.25,0:00,1.16389,1.17124,1.16308,1.16464,82356,
2017.07.26,0:00,1.16453,1.17399,1.16126,1.17332,90210,
2017.07.27,0:00,1.17335,1.17768,1.16502,1.16757,101299,
2017.07.28,0:00,1.16751,1.17642,1.16713,1.17488,91581,
2017.07.31,0:00,1.17458,1.18455,1.17232,1.18414,85139,
2017.08.01,0:00,1.18415,1.18442,1.17851,1.1802,86970,
2017.08.02,0:00,1.18014,1.19102,1.17937,1.18557,87240,
2017.08.03,0:00,1.18553,1.18931,1.18306,1.18678,82910,
2017.08.04,0:00,1.18695,1.18892,1.17283,1.17729,81151,
2017.08.07,0:00,1.17729,1.18142,1.17699,1.17952,57111,
2017.08.08,0:00,1.17939,1.18238,1.17153,1.1751,71433,
2017.08.09,0:00,1.17524,1.17639,1.1689,1.1759,86125,
2017.08.10,0:00,1.17585,1.17852,1.17042,1.17719,82156,
2017.08.11,0:00,1.17719,1.1847,1.17486,1.18212,80996,
2017.08.14,0:00,1.18153,1.18385,1.177,1.17804,68591,
2017.08.15,0:00,1.17804,1.17928,1.16873,1.17345,78889,
2017.08.16,0:00,1.17339,1.17788,1.16815,1.17672,84680,
2017.08.17,0:00,1.17656,1.17901,1.16624,1.17227,95084,
2017.08.18,0:00,1.17241,1.17744,1.17086,1.17592,86315,
2017.08.21,0:00,1.17574,1.1828,1.17311,1.18152,59508,
2017.08.22,0:00,1.18122,1.18243,1.17451,1.17611,63886,
2017.08.23,0:00,1.1761,1.1823,1.17402,1.18063,69157,
2017.08.24,0:00,1.18066,1.18177,1.17841,1.17991,74052,
2017.08.25,0:00,1.17988,1.19412,1.17732,1.1922,88147,
2017.08.28,0:00,1.1943,1.19837,1.19169,1.19785,72197,
2017.08.29,0:00,1.19786,1.20701,1.19464,1.19717,120225,
2017.08.30,0:00,1.1972,1.19841,1.18807,1.18832,98338,
2017.08.31,0:00,1.18832,1.19124,1.1823,1.1909,101651,
2017.09.01,0:00,1.19093,1.19795,1.18499,1.18605,100904,
2017.09.04,0:00,1.18843,1.1922,1.18735,1.1892,76889,
2017.09.05,0:00,1.1892,1.19407,1.18681,1.19123,98900,
2017.09.06,0:00,1.1912,1.19501,1.19029,1.19164,101649,
2017.09.07,0:00,1.19166,1.20597,1.1914,1.20218,115201,
2017.09.08,0:00,1.20215,1.20924,1.20148,1.20351,119015,
2017.09.11,0:00,1.20157,1.20294,1.19478,1.19513,85083,
2017.09.12,0:00,1.19511,1.19779,1.19261,1.1966,78136,
2017.09.13,0:00,1.19664,1.19948,1.1873,1.18847,88413,
2017.09.14,0:00,1.18849,1.19221,1.18379,1.19179,95902,
2017.09.15,0:00,1.1918,1.19872,1.19009,1.19455,99760,
2017.09.18,0:00,1.19228,1.19694,1.19149,1.19504,80277,
2017.09.19,0:00,1.19497,1.20065,1.19493,1.19938,92154,
2017.09.20,0:00,1.19943,1.20335,1.18613,1.18903,101988,
2017.09.21,0:00,1.18901,1.19538,1.18656,1.19407,97128,
2017.09.22,0:00,1.19407,1.20044,1.19362,1.19471,88337,
2017.09.25,0:00,1.1899,1.19364,1.1832,1.18478,93161,
2017.09.26,0:00,1.18468,1.18614,1.17577,1.17915,97069,
2017.09.27,0:00,1.17923,1.17954,1.17171,1.17442,96034,
2017.09.28,0:00,1.17438,1.1804,1.17211,1.17851,96668,
2017.09.29,0:00,1.17852,1.18324,1.17726,1.18139,85822,
2017.10.02,0:00,1.17911,1.1815,1.17301,1.1731,81434,
2017.10.03,0:00,1.17308,1.17734,1.16963,1.17418,78246,
2017.10.04,0:00,1.1742,1.17876,1.17351,1.17583,77689,
2017.10.05,0:00,1.17583,1.17789,1.1699,1.17102,76106,
2017.10.06,0:00,1.17103,1.17387,1.16694,1.17348,87227,
2017.10.09,0:00,1.17277,1.1756,1.17194,1.17395,47514,
2017.10.10,0:00,1.17388,1.18253,1.17388,1.1808,80716,
2017.10.11,0:00,1.18073,1.1869,1.17952,1.18558,81205,
2017.10.12,0:00,1.18558,1.18797,1.18269,1.1829,75157,
2017.10.13,0:00,1.18298,1.18749,1.18053,1.18205,80296,
2017.10.16,0:00,1.18127,1.18192,1.17805,1.17957,68157,
2017.10.17,0:00,1.17958,1.17999,1.1736,1.17662,70343,
2017.10.18,0:00,1.17663,1.18052,1.17301,1.17865,73910,
2017.10.19,0:00,1.17863,1.18579,1.17679,1.1853,99662,
2017.10.20,0:00,1.18525,1.18579,1.17624,1.17786,101419,
2017.10.23,0:00,1.17645,1.17774,1.17249,1.17483,75935,
2017.10.24,0:00,1.17483,1.17927,1.17427,1.17598,81629,
2017.10.25,0:00,1.17598,1.18176,1.1753,1.18118,104377,
2017.10.26,0:00,1.18121,1.18367,1.16402,1.16503,113048,
2017.10.27,0:00,1.16508,1.16572,1.15745,1.16087,109863,
2017.10.30,0:00,1.16056,1.16579,1.15938,1.16503,78517,
2017.10.31,0:00,1.16503,1.16613,1.1625,1.16449,75845,
2017.11.01,0:00,1.16448,1.16572,1.16062,1.16183,91091,
2017.11.02,0:00,1.16188,1.16872,1.16131,1.16578,111279,
2017.11.03,0:00,1.16573,1.16909,1.15991,1.16091,88440,
2017.11.06,0:00,1.16098,1.16241,1.15801,1.16101,82085,
2017.11.07,0:00,1.16096,1.16155,1.15541,1.15857,86960,
2017.11.08,0:00,1.15861,1.1611,1.15793,1.15953,77956,
2017.11.09,0:00,1.15951,1.16548,1.15855,1.16408,98602,
2017.11.10,0:00,1.16409,1.16773,1.16227,1.16649,74783,
2017.11.13,0:00,1.1658,1.16752,1.16373,1.16668,65298,
2017.11.14,0:00,1.1667,1.18049,1.16614,1.17973,82875,
2017.11.15,0:00,1.17973,1.18605,1.17847,1.17909,103591,
2017.11.16,0:00,1.17911,1.18008,1.17565,1.17697,87219,
2017.11.17,0:00,1.17697,1.18218,1.17652,1.17946,88757,
2017.11.20,0:00,1.17823,1.18085,1.17223,1.17322,96381,
2017.11.21,0:00,1.17324,1.17577,1.17129,1.17378,77413,
2017.11.22,0:00,1.17378,1.18268,1.17322,1.18223,82266,
2017.11.23,0:00,1.1822,1.18559,1.18131,1.18501,60704,
2017.11.24,0:00,1.18468,1.19444,1.18367,1.19305,73593,
2017.11.27,0:00,1.19252,1.1961,1.18955,1.1898,86323,
2017.11.28,0:00,1.18972,1.19199,1.18269,1.18403,105217,
2017.11.29,0:00,1.18398,1.18827,1.18173,1.18468,97995,
2017.11.30,0:00,1.18471,1.19314,1.18088,1.19035,99468,
2017.12.01,0:00,1.19018,1.19403,1.18508,1.18908,130328,
2017.12.04,0:00,1.18631,1.18785,1.1829,1.1865,93145,
2017.12.05,0:00,1.18661,1.18765,1.18006,1.18255,93424,
2017.12.06,0:00,1.18248,1.18481,1.17805,1.17953,90434,
2017.12.07,0:00,1.17947,1.18145,1.17718,1.17725,77647,
2017.12.08,0:00,1.17718,1.17765,1.17301,1.17645,83407,
2017.12.11,0:00,1.17671,1.18117,1.17642,1.17684,30598,
2017.12.12,0:00,1.17684,1.17926,1.17175,1.17417,33669,
2017.12.13,0:00,1.1741,1.18313,1.17294,1.18251,37677,
2017.12.14,0:00,1.1825,1.18624,1.17707,1.17773,44464,
2017.12.15,0:00,1.17776,1.18123,1.17489,1.1751,39562,
2017.12.18,0:00,1.17436,1.18343,1.17379,1.17818,35842,
2017.12.19,0:00,1.17811,1.18487,1.17765,1.18386,39155,
2017.12.20,0:00,1.18383,1.19015,1.18289,1.18712,37750,
2017.12.21,0:00,1.187,1.18895,1.18494,1.18743,35503,
2017.12.22,0:00,1.18727,1.18753,1.18168,1.18621,36797,
2017.12.26,0:00,1.18659,1.18784,1.18465,1.18579,18117,
2017.12.27,0:00,1.1858,1.19101,1.1855,1.18865,31333,
2017.12.28,0:00,1.18866,1.19589,1.18866,1.19423,30515,
2017.12.29,0:00,1.1942,1.20254,1.19361,1.19989,31626,
2018.01.02,0:00,1.20097,1.20808,1.20015,1.20579,35750,
2018.01.03,0:00,1.20579,1.20661,1.20013,1.20141,34533,
2018.01.04,0:00,1.20142,1.20887,1.20043,1.20681,36077,
2018.01.05,0:00,1.20669,1.20826,1.20205,1.20289,35292,
2018.01.08,0:00,1.20244,1.20519,1.19557,1.1967,32352,
2018.01.09,0:00,1.19662,1.19755,1.19158,1.19366,36395,
2018.01.10,0:00,1.19358,1.20179,1.19231,1.19476,46707,
2018.01.11,0:00,1.1947,1.20588,1.19294,1.20316,45395,
2018.01.12,0:00,1.20309,1.22177,1.20308,1.22006,51577,
2018.01.15,0:00,1.21922,1.22965,1.21876,1.22632,43315,
2018.01.16,0:00,1.22642,1.22827,1.2195,1.22595,47729,
2018.01.17,0:00,1.22592,1.23229,1.21772,1.2185,56023,
2018.01.18,0:00,1.21843,1.22648,1.21652,1.22369,50261,
2018.01.19,0:00,1.22365,1.22952,1.22134,1.22152,47675,
2018.01.22,0:00,1.2269,1.2272,1.22138,1.2261,41489,
2018.01.23,0:00,1.22603,1.23061,1.2223,1.22979,46520,
2018.01.24,0:00,1.22981,1.24148,1.22933,1.24072,54265,
2018.01.25,0:00,1.24068,1.25377,1.23639,1.23939,69742,
2018.01.26,0:00,1.23932,1.24935,1.237,1.24285,61545,
2018.01.29,0:00,1.24241,1.2432,1.23369,1.23818,52246,
2018.01.30,0:00,1.23814,1.24539,1.23353,1.2402,54019,
2018.01.31,0:00,1.2401,1.24747,1.2387,1.24132,58380,
2018.02.01,0:00,1.24131,1.25219,1.23854,1.25085,53344,
2018.02.02,0:00,1.25072,1.2518,1.24096,1.24564,55160,
2018.02.05,0:00,1.24322,1.24748,1.23628,1.23657,56521,
2018.02.06,0:00,1.2366,1.24342,1.23142,1.23773,74640,
2018.02.07,0:00,1.23755,1.24054,1.22461,1.22621,55372,
2018.02.08,0:00,1.22621,1.22948,1.22121,1.22469,65210,
2018.02.09,0:00,1.22462,1.22868,1.22056,1.22503,65371,
2018.02.12,0:00,1.22481,1.22972,1.22351,1.22901,43529,
2018.02.13,0:00,1.229,1.23709,1.22844,1.23506,45880,
2018.02.14,0:00,1.23498,1.2465,1.22758,1.24489,53701,
2018.02.15,0:00,1.24492,1.25098,1.24479,1.25063,52960,
2018.02.16,0:00,1.25052,1.25551,1.23935,1.24066,51630,
2018.02.19,0:00,1.24012,1.24347,1.2369,1.24071,35806,
2018.02.20,0:00,1.24068,1.24122,1.23197,1.23365,47187,
2018.02.21,0:00,1.23362,1.23597,1.22811,1.22829,49915,
2018.02.22,0:00,1.22827,1.23518,1.22597,1.23301,47961,
2018.02.23,0:00,1.2329,1.23368,1.22797,1.22943,41580,
2018.02.26,0:00,1.2291,1.23547,1.22777,1.23168,42064,
2018.02.27,0:00,1.23164,1.23463,1.22216,1.22327,47536,
2018.02.28,0:00,1.22321,1.22409,1.21878,1.2193,47048,
2018.03.01,0:00,1.21925,1.22727,1.21548,1.22661,53270,
2018.03.02,0:00,1.22659,1.23358,1.22513,1.23158,51107,
2018.03.05,0:00,1.23281,1.23644,1.22688,1.23358,50796,
2018.03.06,0:00,1.23352,1.24202,1.23288,1.24036,48854,
2018.03.07,0:00,1.24036,1.24448,1.23847,1.24108,52966,
2018.03.08,0:00,1.24102,1.24459,1.22979,1.23109,51321,
2018.03.09,0:00,1.23096,1.23341,1.2273,1.23058,47060,
2018.03.12,0:00,1.23095,1.23455,1.22903,1.23322,36503,
2018.03.13,0:00,1.23338,1.24072,1.23144,1.23886,42963,
2018.03.14,0:00,1.23891,1.24124,1.23471,1.2367,42734,
2018.03.15,0:00,1.23664,1.23834,1.23002,1.23035,43651,
2018.03.16,0:00,1.23037,1.23359,1.22602,1.22888,39075,
2018.03.19,0:00,1.2283,1.23585,1.22579,1.23348,43654,
2018.03.20,0:00,1.2335,1.23544,1.22397,1.22413,44175,
2018.03.21,0:00,1.22406,1.23498,1.22403,1.23376,46038,
2018.03.22,0:00,1.23374,1.23884,1.22855,1.23015,44324,
2018.03.23,0:00,1.23013,1.23732,1.22996,1.23534,42659,
2018.03.26,0:00,1.23495,1.24614,1.23491,1.24426,37287,
2018.03.27,0:00,1.24479,1.24761,1.23724,1.24023,39205,
2018.03.28,0:00,1.24016,1.24215,1.23001,1.23078,39955,
2018.03.29,0:00,1.23069,1.23348,1.22838,1.23001,36418,
2018.03.30,0:00,1.22991,1.23304,1.22957,1.232,20891,
2018.04.02,0:00,1.23197,1.23447,1.22818,1.23015,21929,
2018.04.03,0:00,1.23004,1.23348,1.22538,1.22687,35982,
2018.04.04,0:00,1.22687,1.23144,1.2257,1.22776,33507,
2018.04.05,0:00,1.22768,1.22901,1.22182,1.224,31809,
2018.04.06,0:00,1.22389,1.22905,1.22152,1.22805,42944,
2018.04.09,0:00,1.22814,1.23296,1.22601,1.23203,37456,
2018.04.10,0:00,1.23183,1.23772,1.23028,1.23556,38335,
2018.04.11,0:00,1.23546,1.23961,1.23468,1.23668,36973,
2018.04.12,0:00,1.23657,1.23794,1.22994,1.2326,37073,
2018.04.13,0:00,1.2325,1.23457,1.23069,1.23283,32001,
2018.04.16,0:00,1.23296,1.23942,1.23242,1.23791,29322,
2018.04.17,0:00,1.23785,1.24136,1.23363,1.23691,31499,
2018.04.18,0:00,1.23684,1.2397,1.23419,1.23725,35415,
2018.04.19,0:00,1.23722,1.24,1.2329,1.23452,38559,
2018.04.20,0:00,1.23442,1.23526,1.22499,1.22857,34954,
2018.04.23,0:00,1.22782,1.22894,1.21977,1.22082,34543,
2018.04.24,0:00,1.22074,1.22446,1.21818,1.22315,37277,
2018.04.25,0:00,1.2231,1.22386,1.21599,1.21604,35135,
2018.04.26,0:00,1.21599,1.22098,1.20962,1.2103,40473,
2018.04.27,0:00,1.21022,1.21328,1.20553,1.21301,37456,
2018.04.30,0:00,1.21246,1.21385,1.20644,1.20771,36003,
2018.05.01,0:00,1.20771,1.20839,1.19814,1.1992,32757,
2018.05.02,0:00,1.19914,1.20315,1.19378,1.195,46149,
2018.05.03,0:00,1.195,1.20087,1.19477,1.19877,45235,
2018.05.04,0:00,1.19878,1.19953,1.19114,1.19598,35885,
2018.05.07,0:00,1.19541,1.19779,1.18976,1.19217,29987,
2018.05.08,0:00,1.19222,1.19386,1.1838,1.18637,40122,
2018.05.09,0:00,1.18633,1.18968,1.18226,1.18499,39432,
2018.05.10,0:00,1.18494,1.19462,1.18429,1.19142,43778,
2018.05.11,0:00,1.19144,1.19678,1.18912,1.19379,35431,
2018.05.14,0:00,1.1939,1.1996,1.19259,1.19261,35034,
2018.05.15,0:00,1.1925,1.1938,1.18202,1.18371,43201,
2018.05.16,0:00,1.18372,1.18539,1.17636,1.18068,46541,
2018.05.17,0:00,1.18061,1.18373,1.17764,1.1793,42932,
2018.05.18,0:00,1.17928,1.1822,1.17498,1.17698,36800,
2018.05.21,0:00,1.1769,1.17954,1.17165,1.1791,34881,
2018.05.22,0:00,1.17909,1.18295,1.17564,1.17779,39962,
2018.05.23,0:00,1.17773,1.17895,1.16758,1.1695,48905,
2018.05.24,0:00,1.16946,1.17502,1.16906,1.17191,42437,
2018.05.25,0:00,1.17191,1.17334,1.16449,1.16479,41391,
2018.05.28,0:00,1.16825,1.17282,1.16074,1.16237,35019,
2018.05.29,0:00,1.16228,1.16394,1.15097,1.15387,54141,
2018.05.30,0:00,1.15324,1.16756,1.15185,1.16621,50453,
2018.05.31,0:00,1.16615,1.17241,1.1641,1.16905,46807,
2018.06.01,0:00,1.16854,1.17178,1.16167,1.16579,41531,
2018.06.04,0:00,1.16579,1.17444,1.16565,1.16977,37855,
2018.06.05,0:00,1.16964,1.17322,1.16525,1.17177,49674,
2018.06.06,0:00,1.17113,1.17956,1.17098,1.17745,53040,
2018.06.07,0:00,1.17746,1.18397,1.17724,1.17978,50491,
2018.06.08,0:00,1.17982,1.18102,1.17271,1.17676,40384,
2018.06.11,0:00,1.17738,1.18203,1.1771,1.17827,33526,
2018.06.12,0:00,1.17811,1.18088,1.17345,1.17445,38840,
2018.06.13,0:00,1.17441,1.18007,1.17247,1.17907,37572,
2018.06.14,0:00,1.17905,1.1851,1.15628,1.15654,43535,
2018.06.15,0:00,1.15655,1.16267,1.15432,1.16061,41809,
2018.06.18,0:00,1.15873,1.1624,1.15652,1.16221,31170,
2018.06.19,0:00,1.16221,1.16442,1.15308,1.15876,44478,
2018.06.20,0:00,1.15876,1.15997,1.15364,1.15697,38028,
2018.06.21,0:00,1.15686,1.16333,1.15082,1.16024,44842,
2018.06.22,0:00,1.15974,1.16747,1.15974,1.16557,42743,
2018.06.25,0:00,1.16619,1.17129,1.16284,1.17027,39429,
2018.06.26,0:00,1.17026,1.17203,1.16348,1.16459,42492,
2018.06.27,0:00,1.16457,1.16717,1.15405,1.15524,43526,
2018.06.28,0:00,1.15507,1.16004,1.1527,1.15678,44433,
2018.06.29,0:00,1.15666,1.169,1.15579,1.16828,48370,
2018.07.02,0:00,1.16747,1.16884,1.15911,1.16387,36790,
2018.07.03,0:00,1.16386,1.16729,1.16203,1.16555,36578,
2018.07.04,0:00,1.16542,1.16816,1.16304,1.16554,28460,
2018.07.05,0:00,1.16557,1.172,1.16499,1.16895,38610,
2018.07.06,0:00,1.16894,1.17671,1.16799,1.17416,34143,
2018.07.09,0:00,1.17392,1.17904,1.17326,1.17498,34243,
2018.07.10,0:00,1.1749,1.17623,1.16901,1.17437,32805,
2018.07.11,0:00,1.17424,1.17579,1.16652,1.16714,42646,
2018.07.12,0:00,1.16713,1.16954,1.16497,1.16704,35645,
2018.07.13,0:00,1.16694,1.16866,1.16128,1.16852,34979,
2018.07.16,0:00,1.16897,1.17252,1.16754,1.171,31931,
2018.07.17,0:00,1.17094,1.17444,1.16495,1.16601,36464,
2018.07.18,0:00,1.16593,1.16647,1.16019,1.16378,37113,
2018.07.19,0:00,1.1638,1.16782,1.15747,1.16408,45047,
2018.07.20,0:00,1.16405,1.17386,1.16261,1.17198,47947,
2018.07.23,0:00,1.17265,1.17495,1.16835,1.16907,35113,
2018.07.24,0:00,1.16906,1.17167,1.16544,1.16845,37500,
2018.07.25,0:00,1.16832,1.17385,1.16642,1.1728,37183,
2018.07.26,0:00,1.17276,1.17435,1.16402,1.16423,36286,
2018.07.27,0:00,1.16399,1.16642,1.16202,1.16534,32295,
2018.07.30,0:00,1.1657,1.17185,1.16479,1.17032,26148,
2018.07.31,0:00,1.17048,1.17458,1.16834,1.169,34596,
2018.08.01,0:00,1.169,1.16993,1.16571,1.16586,33560,
2018.08.02,0:00,1.16596,1.16675,1.15818,1.1584,32059,
2018.08.03,0:00,1.15839,1.16102,1.15604,1.15673,34004,
2018.08.06,0:00,1.15687,1.15707,1.153,1.15532,26229,
2018.08.07,0:00,1.15519,1.1608,1.15497,1.15979,27900,
2018.08.08,0:00,1.15979,1.1628,1.1573,1.16097,29147,
2018.08.09,0:00,1.16096,1.16192,1.15257,1.15262,31578,
2018.08.10,0:00,1.15254,1.15363,1.1388,1.14091,50494,
2018.08.13,0:00,1.13726,1.14325,1.13649,1.14096,47212,
2018.08.14,0:00,1.14097,1.14292,1.13301,1.1343,40634,
2018.08.15,0:00,1.13459,1.13547,1.1301,1.13442,40705,
2018.08.16,0:00,1.13459,1.14087,1.13356,1.13756,41330,
2018.08.17,0:00,1.13757,1.14446,1.13663,1.14364,37068,
2018.08.20,0:00,1.14372,1.14848,1.13942,1.14803,30919,
2018.08.21,0:00,1.14803,1.16011,1.14797,1.15702,41014,
2018.08.22,0:00,1.15701,1.16227,1.15534,1.15958,37237,
2018.08.23,0:00,1.15936,1.15996,1.153,1.15361,38169,
2018.08.24,0:00,1.15367,1.16396,1.15348,1.16202,37696,
2018.08.27,0:00,1.16159,1.16936,1.15943,1.16773,32154,
2018.08.28,0:00,1.16775,1.17328,1.16624,1.16936,38703,
2018.08.29,0:00,1.16941,1.17099,1.1652,1.17063,39645,
2018.08.30,0:00,1.1706,1.1718,1.16417,1.16696,39963,
2018.08.31,0:00,1.16659,1.16897,1.15845,1.1597,43395,
